date,original,interannual,interdecadal
1905-02-01,-0.372,0.04773875145742934,-0.4197387603743926
1905-03-01,-0.472,-0.04990514355451049,-0.4220948654651149
1905-04-01,-0.468,-0.043360007446249904,-0.42464000167129745
1905-05-01,-0.205,0.2223697988050494,-0.42736980801544905
1905-06-01,-0.447,-0.01672080320877356,-0.4302792060890764
1905-07-01,-0.275,0.15836240954541703,-0.43336241892498695
1905-08-01,-0.22,0.21661298253800157,-0.4366129919932346
1905-09-01,0.024,0.46402380669947535,-0.4400238162239965
1905-10-01,-0.462,-0.01841285663078082,-0.4435871529563438
1905-11-01,-0.436,0.011294651065372661,-0.4472946607081251
1905-12-01,-0.56,-0.10886258603212094,-0.45113742365901216
1906-01-01,-0.605,-0.14989402799585821,-0.4551059817361664
1906-02-01,-0.485,-0.025809647575261347,-0.4591903621899597
1906-03-01,-0.51,-0.04661989724484834,-0.46338011254571027
1906-04-01,-0.788,-0.3203356749914734,-0.46766433481645125
1906-05-01,-0.425,0.04703171104403886,-0.4720317208613041
1906-06-01,-0.39,0.08647057895546212,-0.47647058877404774
1906-07-01,-0.986,-0.5050310896250402,-0.480968920186914
1906-08-01,-1.085,-0.5994856114220586,-0.4855143983754475
1906-09-01,-1.634,-1.1439055627240513,-0.49009444705138394
1906-10-01,-1.012,-0.5173037400141134,-0.49469626973188263
1906-11-01,-0.794,-0.29469312013447563,-0.49930688957500985
1906-12-01,-0.349,0.15491317990682085,-0.5039131895730617
1907-01-01,-0.37,0.13850194338043864,-0.5085019529970639
1907-02-01,-0.185,0.3280598944265126,-0.5130599039875323
1907-03-01,-0.051,0.4665737386884564,-0.5175737481882671
1907-04-01,-0.367,0.15503020388815145,-0.5220302133215337
1907-05-01,-0.308,0.21841608024232528,-0.5264160896044332
1907-06-01,-0.345,0.18571826062120866,-0.5307182699075516
1907-07-01,-0.602,-0.06707621964833074,-0.5349237895580923
1907-08-01,-0.933,-0.39398014343202165,-0.5390198656906409
1907-09-01,-0.526,0.01699392701413481,-0.5429939360494866
1907-10-01,-0.403,0.1438336882023093,-0.5468336971470601
1907-11-01,-0.388,0.16252713283245263,-0.5505271416835404
1907-12-01,-0.221,0.3330625863785316,-0.5540625951330853
1908-01-01,-0.392,0.16542874274715735,-0.5574287514024515
1908-02-01,-0.35,0.2106146989146525,-0.5606147074680594
1908-03-01,-0.251,0.3126099884489017,-0.5636099968978391
1908-04-01,-0.789,-0.2225953861773452,-0.5664046221645329
1908-05-01,-0.229,0.33998907742539525,-0.5689890856575681
1908-06-01,0.041,0.6123544111814997,-0.5713544193012091
1908-07-01,-0.598,-0.024507795316819514,-0.5734922126875084
1908-08-01,-0.46,0.11539463174781872,-0.5753946396336485
1908-09-01,-0.318,0.25905447531068837,-0.5770544830746658
1908-10-01,-0.468,0.1104651505658236,-0.5784651582043302
1908-11-01,-0.508,0.07162072627002522,-0.5796207337791608
1908-12-01,-0.582,-0.0014840558723323016,-0.5805159515032408
1909-01-01,-0.732,-0.15085376382282994,-0.5811462434146966
1909-02-01,-0.501,0.0805077401037481,-0.5815077471984592
1909-03-01,-0.559,0.022597312407397763,-0.581597319354254
1909-04-01,-0.444,0.13741253935996978,-0.5814125461536872
1909-05-01,-0.802,-0.2210482543092555,-0.5809517523258283
1909-06-01,-0.917,-0.3367859990539789,-0.5802140074168104
1909-07-01,-1.032,-0.45280087652501677,-0.5791991297757039
1909-08-01,-0.986,-0.4080923179986135,-0.5779076881262134
1909-09-01,-0.919,-0.342659005251516,-0.5763410006916052
1909-10-01,-0.729,-0.15449887390704523,-0.5745011318486355
1909-11-01,-0.424,0.14839088073244516,-0.5723908862950882
1909-12-01,-0.256,0.31401379536059204,-0.5700138007247937
1910-01-01,-0.551,0.01637412785302801,-0.5673741330136327
1910-02-01,-0.169,0.39547684397782745,-0.5644768489299814
1910-03-01,-0.489,0.07232760165407415,-0.561327606393273
1910-04-01,-0.394,0.16393273279262938,-0.5579327373147728
1910-05-01,-0.531,0.02329922276380187,-0.5542992270652426
1910-06-01,-0.46,0.0904346875472527,-0.5504346916248503
1910-07-01,-1.036,-0.4896526513697691,-0.5463473524814031
1910-08-01,-0.821,-0.2789539942690883,-0.5420460093536889
1910-09-01,-1.022,-0.48445999256572914,-0.5375400108273408
1910-10-01,-1.053,-0.5201607801616329,-0.5328392230011226
1910-11-01,-0.682,-0.15404600668078333,-0.5279539962517945
1910-12-01,-0.296,0.2268951275323824,-0.5228951302356946
1911-01-01,-0.194,0.3236738347790099,-0.5176738372547721
1911-02-01,-0.486,0.02630170187321429,-0.5123017041239689
1911-03-01,-0.735,-0.2282093493436554,-0.5067906526854805
1911-04-01,-0.744,-0.2428471026882949,-0.5011528991234706
1911-05-01,-0.436,0.05940091064068115,-0.4954009122401947
1911-06-01,-0.814,-0.3244526305321127,-0.4895473708611434
1911-07-01,-0.774,-0.29039488065118907,-0.48360512054268767
1911-08-01,-0.586,-0.10841287124151576,-0.47758712976074075
1911-09-01,-0.544,-0.07249355505618048,-0.47150644576308787
1911-10-01,-0.669,-0.20362385037452718,-0.46537615027124246
1911-11-01,-0.229,0.2302093147373177,-0.4592093152199116
1911-12-01,-0.153,0.3000189583928373,-0.45301895872337566
1912-01-01,-0.252,0.1948180012679113,-0.44681800145827216
1912-02-01,-0.302,0.13861922358864262,-0.44061922365141554
1912-03-01,-0.052,0.38243522291094034,-0.434435222859374
1912-04-01,-0.257,0.1712783728756294,-0.4282783727235741
1912-05-01,-0.061,0.3611607831188643,-0.42216078288071573
1912-06-01,-0.003,0.41309426051264964,-0.4160942602032877
1912-07-01,-0.672,-0.26190972809572566,-0.41009027153900357
1912-08-01,-0.767,-0.36284009148342666,-0.40415990811106517
1912-09-01,-0.725,-0.32668614783688543,-0.39831385173334505
1912-10-01,-0.609,-0.21643765657628752,-0.39256234298590104
1912-11-01,-0.734,-0.34708484808380435,-0.3869151514867407
1912-12-01,-0.502,-0.12061845120992623,-0.38138154838548377
1913-01-01,-0.237,0.13897028155675245,-0.3759702811935704
1913-02-01,-0.136,0.23468955135925706,-0.3706895510539804
1913-03-01,-0.135,0.23054699277211693,-0.3655469925411135
1913-04-01,-0.266,0.09454965620916676,-0.36054965606858824
1913-05-01,-0.187,0.16870399300361458,-0.3557039929693091
1913-06-01,0.101,0.45201584321087074,-0.35101584329829466
1913-07-01,-0.338,0.008490426170399773,-0.34649042639452865
1913-08-01,-0.482,-0.13986766615167573,-0.3421323342235722
1913-09-01,-0.468,-0.1300544730322021,-0.33794552750793616
1913-10-01,-0.135,0.19893333391927598,-0.3339333346373564
1913-11-01,-0.24,0.09009845242794204,-0.33009845333622223
1913-12-01,-0.248,0.0784429539406992,-0.3264429550505728
1914-01-01,-0.288,0.03496829068046629,-0.32296829200239247
1914-02-01,-0.172,0.1476753053010584,-0.3196753068444948
1914-03-01,-0.353,-0.03643575693815729,-0.31656424483517914
1914-04-01,-0.238,0.07563476642766964,-0.3136347684381678
1914-05-01,-0.106,0.2048859719864417,-0.31088597424017644
1914-06-01,0.554,0.8623164095641231,-0.3083164120659306
1914-07-01,0.102,0.4079241034051784,-0.30592410615860743
1914-08-01,-0.024,0.279706575275363,-0.3037065782826426
1914-09-01,-0.066,0.23566086933367528,-0.3016608725956852
1914-10-01,-0.057,0.24278357861103977,-0.2997835821272946
1914-11-01,-0.558,-0.259929127074819,-0.2980708766938249
1914-12-01,-0.712,-0.41548147194590757,-0.29651853207190937
1915-01-01,-0.63,-0.33487804401533733,-0.29512196024709636
1915-02-01,-0.688,-0.3941237639516374,-0.29387624054954853
1915-03-01,-0.403,-0.11022385324748166,-0.29277615148532965
1915-04-01,-0.28,0.0118161981135958,-0.2918162030696959
1915-05-01,-0.495,-0.20400933570192809,-0.2909906694679797
1915-06-01,-0.202,0.088293616376941,-0.290293621750104
1915-07-01,-0.704,-0.4142810449983864,-0.289718960566482
1915-08-01,-0.44,-0.15073955718809862,-0.28926044855601224
1915-09-01,-0.377,-0.08808826360900754,-0.2889117423010463
1915-10-01,-0.316,-0.0273335824123927,-0.28866642364955036
1915-11-01,-0.227,0.06151802403205342,-0.28851803023115513
1915-12-01,-0.026,0.26246007868042365,-0.28846008500135056
1916-01-01,-0.13,0.15848611822978975,-0.288486124656675
1916-02-01,-0.03,0.25858972025681415,-0.2885897267733237
1916-03-01,0.058,0.3467645289427058,-0.2887645355320996
1916-04-01,0.138,0.42700427925879914,-0.2890042859039934
1916-05-01,-0.156,0.13330281949921138,-0.2893028261828432
1916-06-01,-0.398,-0.10834586794007378,-0.28965413876442336
1916-07-01,-0.686,-0.39594764762278095,-0.29005235908487476
1916-08-01,-0.852,-0.5615082140475196,-0.29049179264553643
1916-09-01,-1.268,-0.9770330765948512,-0.2909669300658837
1916-10-01,-0.97,-0.6785275464895009,-0.2914724601213242
1916-11-01,-0.706,-0.4139967258056093,-0.29200328073794524
1916-12-01,-0.28,0.012554501472580026,-0.29255450793182725
1917-01-01,-0.03,0.2631214763377998,-0.293121482696118
1917-02-01,-0.046,0.24769976961329832,-0.29369977585457135
1917-03-01,-0.092,0.2022851848068643,-0.29428519091557176
1917-04-01,-0.236,0.0588737590143561,-0.2948737649756594
1917-05-01,-0.408,-0.11253823806369413,-0.2954617677361312
1917-06-01,-0.341,-0.04495430691482,-0.2960456987102972
1917-07-01,-0.591,-0.2943777227257788,-0.29662228271231794
1917-08-01,-0.435,-0.13781154150862956,-0.2971884637311261
1917-09-01,-0.872,-0.5742586077264977,-0.2977413973046532
1917-10-01,-1.064,-0.7657215632930687,-0.2982784415203355
1917-11-01,-0.897,-0.5982028578101173,-0.2987971467775727
1917-12-01,-0.67,-0.3707047598988584,-0.29929524445636974
1918-01-01,0.013,0.31277063052645293,-0.2997706346437274
1918-02-01,0.135,0.43522136920027255,-0.3002213730753813
1918-03-01,0.107,0.407645653825136,-0.30064565745516586
1918-04-01,-0.294,0.007041809934198985,-0.30104181331754043
1918-05-01,-0.421,-0.11959172353570341,-0.3014082796006396
1918-06-01,-0.203,0.09874359120725133,-0.3017435940975666
1918-07-01,-0.129,0.1730463763060431,-0.3020463789525512
1918-08-01,-0.078,0.2243153239599207,-0.3023153263660512
1918-09-01,-0.0,0.3025491824985853,-0.30254918466892283
1918-10-01,0.152,0.4547467429802497,-0.3027467449204684
1918-11-01,0.195,0.4979068264617582,-0.3029068281785458
1918-12-01,0.057,0.3600282720810942,-0.3030282735820699
1919-01-01,-0.027,0.27610992608359874,-0.3031099273772264
1919-02-01,-0.117,0.1861506319131641,-0.30315063300866185
1919-03-01,-0.27,0.03314922147865074,-0.3031492223859007
1919-04-01,-0.407,-0.10389549230607542,-0.3031045084233841
1919-05-01,-0.399,-0.09598472162267818,-0.3030152789399369
1919-06-01,-0.356,-0.05311970841685193,-0.3028802919902693
1919-07-01,-0.176,0.12669827242410817,-0.302698272687412
1919-08-01,-0.319,-0.016532088570520603,-0.3024679115608913
1919-09-01,-0.22,0.08218786446946119,-0.3021878644810829
1919-10-01,-0.349,-0.04714324573838122,-0.3018567541656534
1919-11-01,-0.262,0.039473173460733244,-0.3014731732694129
1919-12-01,-0.406,-0.10496431068113646,-0.30103568904437544
1920-01-01,0.017,0.31754284988804093,-0.3005428495424569
1920-02-01,0.055,0.35499319172394583,-0.2999931913191498
1920-03-01,0.139,0.43838524903517423,-0.29938524858279447
1920-04-01,0.058,0.3567175642094909,-0.2987175637208308
1920-05-01,0.27,0.5679886996357859,-0.2979886991217591
1920-06-01,-0.058,0.23919725072849923,-0.2971972501995654
1920-07-01,-0.59,-0.2936581399499375,-0.2963418595161711
1920-08-01,-0.601,-0.30557876758340274,-0.295421231887137
1920-09-01,-0.609,-0.3145658491372851,-0.2944341503464664
1920-10-01,-0.446,-0.15262050666710608,-0.2933794928379925
1920-11-01,-0.577,-0.2847437500403526,-0.29225624949355095
1920-12-01,-0.388,-0.09693645921748062,-0.2910635403519867
1921-01-01,-0.296,-0.006199366243019588,-0.2898006333680501
1921-02-01,-0.165,0.1234669628984601,-0.28846696255643717
1921-03-01,-0.081,0.20606214640418025,-0.287062146113626
1921-04-01,-0.189,0.09658600459404004,-0.28558600435876863
1921-05-01,-0.041,0.24303857751162994,-0.28403857733471033
1921-06-01,-0.214,0.06842014202745873,-0.2824201419112199
1921-07-01,-0.441,-0.1602687717113369,-0.28073122823470537
1921-08-01,-0.932,-0.6530273646371674,-0.27897263537204225
1921-09-01,-0.548,-0.2708545540719521,-0.2771454460006178
1921-10-01,-0.474,-0.19874896013318855,-0.2752510400022611
1921-11-01,-0.484,-0.21070889337187448,-0.2732911068253321
1921-12-01,-0.382,-0.11073234377040425,-0.2712676564868265
1922-01-01,-0.382,-0.11281697122009385,-0.26918302909485364
1922-02-01,-0.196,0.07103990241136521,-0.2670399027811874
1922-03-01,0.079,0.343841299522335,-0.2648412999436976
1922-04-01,-0.39,-0.1274094087598546,-0.2625905917092671
1922-05-01,-0.376,-0.11570849997350598,-0.2602915005391976
1922-06-01,-0.068,0.18994810035927173,-0.2579481009110334
1922-07-01,-0.548,-0.29243518256291107,-0.25556481802309156
1922-08-01,-0.415,-0.16185357613449014,-0.2531464244807029
1922-09-01,-0.511,-0.2603019657030096,-0.25069803493614645
1922-10-01,-0.529,-0.2807749019903573,-0.24822509866742049
1922-11-01,-0.547,-0.3012666105767672,-0.24573339009423964
1922-12-01,-0.304,-0.06077100343596095,-0.24322899724289548
1923-01-01,-0.204,0.03671830750336963,-0.24071830818477233
1923-02-01,-0.413,-0.17479200519249793,-0.23820799548628513
1923-03-01,-0.282,-0.046295001950481945,-0.23570499872071315
1923-04-01,-0.239,-0.005783495554133711,-0.23321650510475805
1923-05-01,-0.311,-0.08025007230759826,-0.23074992833458147
1923-06-01,-0.102,0.1263128850860856,-0.22831288570750144
1923-07-01,-0.403,-0.1770868269706201,-0.22591317362638083
1923-08-01,-0.001,0.2225587410245872,-0.22355874159396638
1923-09-01,0.241,0.4622576642749514,-0.22125766481398063
1923-10-01,0.276,0.49501811501812254,-0.2190181155245844
1923-11-01,0.448,0.6648483327256647,-0.21684833319787916
1923-12-01,-0.202,0.012756593309528219,-0.21475659374637066
1924-01-01,-0.434,-0.22124882251717315,-0.21275117788374803
1924-02-01,-0.597,-0.38615966157211556,-0.21084033879292435
1924-03-01,-0.428,-0.2189677310707841,-0.20903226925901974
1924-04-01,-0.267,-0.05966493186700539,-0.2073350684288309
1924-05-01,-0.415,-0.20924329190247448,-0.20575670836130647
1924-06-01,-0.447,-0.24269499969868416,-0.20430500053561948
1924-07-01,-0.395,-0.19201243772351137,-0.2029875624845796
1924-08-01,-0.418,-0.21618821546450817,-0.20181178472134098
1924-09-01,-0.652,-0.45121520204168286,-0.20078479812661817
1924-10-01,-0.209,-0.00908655819426843,-0.19991344196191374
1924-11-01,-0.409,-0.20979576747865564,-0.19920423267157206
1924-12-01,-0.365,-0.16633666651836454,-0.19866333363280259
1925-01-01,-0.317,-0.11870347415154442,-0.1982965260081624
1925-02-01,-0.028,0.17010918067284336,-0.19810918084936263
1925-03-01,-0.008,0.19010623239245233,-0.19810623259468135
1925-04-01,0.482,0.6802921538573572,-0.19829215409476042
1925-05-01,-0.043,0.15567093301063614,-0.1986709332931725
1925-06-01,0.081,0.28024605134087244,-0.19924605167891915
1925-07-01,-0.167,0.033020464213765865,-0.2000204646180252
1925-08-01,-0.04,0.1609965831793005,-0.20099658366070594
1925-09-01,0.389,0.5911762603396664,-0.20217626090928148
1925-10-01,0.103,0.30656077485128064,-0.20356077552019627
1925-11-01,0.118,0.323150821622028,-0.20515082240126456
1925-12-01,-0.152,0.05494650225230546,-0.20694650315271124
1926-01-01,-0.004,0.20494731825566484,-0.2089473192878208
1926-02-01,-0.359,-0.14784783341797247,-0.2111521677561508
1926-03-01,-0.041,0.17255933745356516,-0.2135593387794222
1926-04-01,-0.247,-0.03083348548934639,-0.21616651599747197
1926-05-01,-0.085,0.13397077725275824,-0.21897077890914954
1926-06-01,0.147,0.36896860574696877,-0.22196860758085318
1926-07-01,-0.231,-0.0058441124349057905,-0.22515588958363336
1926-08-01,-0.006,0.22252792689898301,-0.22852792910852343
1926-09-01,-0.405,-0.1729205442069432,-0.23207945819907475
1926-10-01,-0.115,0.1208046474229902,-0.23580465003005005
1926-11-01,-0.49,-0.2503028686597808,-0.23969713415193256
1926-12-01,-0.422,-0.17824998940660194,-0.24375001361239668
1927-01-01,-0.201,0.04695588063030287,-0.24795588385821266
1927-02-01,0.042,0.2943068498768356,-0.252306853314259
1927-03-01,-0.202,0.05479456188392022,-0.25679456553042523
1927-04-01,-0.398,-0.136589781071892,-0.261410222782225
1927-05-01,-0.256,0.010144606947696935,-0.2661446110069208
1927-06-01,-0.168,0.1029881216930899,-0.2709881259538882
1927-07-01,-0.575,-0.2990692040320152,-0.2759308004258146
1927-08-01,-0.611,-0.3300376721632122,-0.28096233248612246
1927-09-01,-0.664,-0.3779278903266526,-0.2860721145077076
1927-10-01,-0.602,-0.3107507420733413,-0.29124926293865283
1927-11-01,-0.287,0.009482643480608621,-0.296482648661979
1927-12-01,-0.378,-0.07623907751299186,-0.30176092782867886
1928-01-01,-0.377,-0.06992743244594676,-0.30707257304618635
1928-02-01,-0.36,-0.04759410082405596,-0.31240590480799807
1928-03-01,-0.277,0.040749117293532616,-0.3177491230543264
1928-04-01,-0.313,0.010090332880565128,-0.32309033875834525
1928-05-01,-0.268,0.06041759945521291,-0.3284176054377259
1928-06-01,-0.465,-0.1312810555778942,-0.33371895049667205
1928-07-01,-0.64,-0.301017599844116,-0.33898240630947823
1928-08-01,-0.891,-0.5468039652566601,-0.3441960409626758
1928-09-01,-0.87,-0.5206520176925954,-0.3493479885790226
1928-10-01,-0.733,-0.3785735271574989,-0.35442647915285735
1928-11-01,-0.206,0.15341986149704256,-0.3594198678325985
1928-12-01,-0.372,-0.007683342754962852,-0.36431666359234693
1929-01-01,-0.284,0.08510555089477179,-0.36910555724057315
1929-02-01,-0.362,0.01177544238837494,-0.3737754487196711
1929-03-01,-0.238,0.1403154673515335,-0.37831547365567475
1929-04-01,-0.222,0.16071502285784614,-0.3827150291226059
1929-05-01,-0.361,0.025963792377060826,-0.3869637985907097
1929-06-01,-0.246,0.14505176988082175,-0.39105177603219743
1929-07-01,-0.388,0.006969283083463319,-0.394969289162035
1929-08-01,-0.487,-0.08829298420117127,-0.39870702179476014
1929-09-01,-0.305,0.09725602939707435,-0.40225603530128334
1929-10-01,-0.356,0.04960778334789794,-0.40560778915211043
1929-11-01,-0.281,0.12775415483863084,-0.4087541605354327
1929-12-01,-0.024,0.3876874574571866,-0.4116874630400671
1930-01-01,-0.423,-0.008599541069076705,-0.41440046439431333
1930-02-01,-0.513,-0.09611360208686526,-0.41688640325244225
1930-03-01,-0.32,0.09913899980914147,-0.41913900502077817
1930-04-01,-0.245,0.17615249163380453,-0.4211524967152081
1930-05-01,-0.445,-0.02207838410816121,-0.42292162084148965
1930-06-01,-0.138,0.28644164347153656,-0.4244416482889699
1930-07-01,-0.405,0.020708385541508723,-0.4257083902273166
1930-08-01,-0.33,0.09671820443880977,-0.42671820899464324
1930-09-01,-0.802,-0.3745319764645322,-0.4274680279640303
1930-10-01,-0.417,0.010955336068911678,-0.4279553403739525
1930-11-01,0.112,0.5401782129202789,-0.428178217106574
1930-12-01,-0.114,0.314135309322981,-0.4281353133963085
1931-01-01,-0.057,0.370825870482409,-0.42782587444952164
1931-02-01,-0.334,0.09324973608623033,-0.42724973995481785
1931-03-01,-0.548,-0.12159265631658867,-0.4264073474620606
1931-04-01,-0.525,-0.0997002690909784,-0.4252997346071702
1931-05-01,-0.258,0.16592853653098766,-0.4239285401588752
1931-06-01,-0.28,0.14229600029438216,-0.42229600386299615
1931-07-01,-0.413,0.00740496153854836,-0.42040496505956626
1931-08-01,-0.502,-0.08374114343756137,-0.4182588600481645
1931-09-01,-1.01,-0.5941382852860159,-0.4158617181772783
1931-10-01,-0.597,-0.18378184681985327,-0.4132181566343541
1931-11-01,-0.184,0.2263333704555613,-0.41033337391443025
1931-12-01,-0.812,-0.40478686153069837,-0.40721314194690456
1932-01-01,-0.426,-0.02213620664861045,-0.40386379686204843
1932-02-01,-0.58,-0.17970777517685305,-0.4002922283813519
1932-03-01,-0.438,-0.041494135801693616,-0.39650586781864317
1932-04-01,-0.125,0.2675126709850998,-0.3925126746821718
1932-05-01,-0.378,0.010321118083100572,-0.3883211218714527
1932-06-01,-0.396,-0.012059824427430296,-0.3839401794666149
1932-07-01,-0.245,0.13437929309833924,-0.37937929711228324
1932-08-01,-0.489,-0.1143516191451679,-0.3746483850026008
1932-09-01,-0.403,-0.03324221081630184,-0.3697577934788699
1932-10-01,-0.729,-0.3642817131993161,-0.36471829125641997
1932-11-01,-0.314,0.04554103767370404,-0.3595410423026839
1932-12-01,-0.033,0.32123757657970414,-0.35423758139405426
1933-01-01,-0.189,0.159819783373644,-0.3488197883848678
1933-02-01,-0.092,0.2512998560089056,-0.34329986122781336
1933-03-01,0.039,0.37669028235450097,-0.3376902877911367
1933-04-01,0.178,0.5100038108606402,-0.3320038165242103
1933-05-01,-0.344,-0.01774657986949832,-0.3262534260293061
1933-06-01,-0.307,0.013452287462362572,-0.32045229360373306
1933-07-01,-0.469,-0.1543862435673959,-0.31461376282284237
1933-08-01,-0.631,-0.32224869640359943,-0.3087513102407292
1933-09-01,-1.567,-1.2641214956107993,-0.3028785112917188
1933-10-01,-0.985,-0.6879910016817721,-0.2970090054818779
1933-11-01,-0.604,-0.3128435464607503,-0.29115646096577413
1933-12-01,-0.472,-0.1866654690804588,-0.285334538609451
1934-01-01,-0.611,-0.3314431523065174,-0.2795568556460269
1934-02-01,-0.251,0.0228369408222463,-0.2738369490353821
1934-03-01,-0.166,0.10218823017364531,-0.26818823864400054
1934-04-01,-0.134,0.12862398164226957,-0.26262399036510586
1934-05-01,-0.2,0.0571572703335442,-0.25715727930271576
1934-06-01,-0.016,0.23580094393816026,-0.2518009531460718
1934-07-01,-0.325,-0.07843241357452188,-0.2465675958630412
1934-08-01,-0.012,0.22946948218589924,-0.24146949184249444
1934-09-01,-0.497,-0.2604814192471244,-0.2365185906163122
1934-10-01,-0.322,-0.09027353776493946,-0.23172647229154697
1934-11-01,-0.155,0.07210430358824141,-0.22710431382235463
1934-12-01,-0.159,0.06366284585494572,-0.2226628562496102
1935-01-01,0.007,0.22541236249717642,-0.21841237303364933
1935-02-01,-0.055,0.15936262894447384,-0.21436263960233604
1935-03-01,0.119,0.32952289347552294,-0.2105229042326812
1935-04-01,-0.216,-0.009098150453147047,-0.20690186037954897
1935-05-01,0.063,0.2665076096768031,-0.2035076205596367
1935-06-01,0.091,0.2913476809869805,-0.2003476918929378
1935-07-01,0.052,0.2494289424968571,-0.19742895339735458
1935-08-01,-0.024,0.1707576242601327,-0.19475763512507246
1935-09-01,-0.247,-0.05466071157603253,-0.19233929922180554
1935-10-01,-0.304,-0.11382118771568978,-0.19017882298213898
1935-11-01,0.119,0.3072803734023508,-0.18828038396599422
1935-12-01,0.022,0.20864743683867543,-0.18664744723279536
1936-01-01,0.086,0.27128274455306894,-0.18528275474128794
1936-02-01,-0.389,-0.20481169299081334,-0.18418831695421858
1936-03-01,-0.211,-0.027634602985506462,-0.1833654066782892
1936-04-01,-0.069,0.11381454581711614,-0.18281455516101477
1936-05-01,-0.192,-0.009464458527500996,-0.18253555045739323
1936-06-01,0.064,0.2465274294841852,-0.18252743807069716
1936-07-01,-0.073,0.10978851571460033,-0.18278852386326344
1936-08-01,-0.438,-0.25468362844651626,-0.18331637922493568
1936-09-01,-0.446,-0.2618921586763422,-0.18410784847883915
1936-10-01,-0.691,-0.5058409481038815,-0.185159058496475
1936-11-01,-0.063,0.12346542447903833,-0.18646543048673217
1936-12-01,-0.318,-0.12997831146176322,-0.18802169391635395
1937-01-01,-0.113,0.07682189779990173,-0.189821902512673
1937-02-01,-0.231,-0.039140551719963695,-0.19185945229305593
1937-03-01,-0.256,-0.06187290172097713,-0.19412710155947546
1937-04-01,-0.402,-0.20538300972592483,-0.19661699279096215
1937-05-01,0.042,0.2413206746370034,-0.1993206763613717
1937-06-01,-0.297,-0.09477086490022785,-0.20222913600493858
1937-07-01,-0.546,-0.3406671841143153,-0.2053328159474646
1937-08-01,-0.252,-0.04337834958021827,-0.20862164961671095
1937-09-01,-0.091,0.12108509152805685,-0.2120850898416088
1937-10-01,-0.304,-0.08828785696851918,-0.21571214044627934
1937-11-01,-0.115,0.1044913926375177,-0.21949138914154326
1937-12-01,-0.138,0.0854110460288135,-0.22341104161359598
