,PC1,PC2
1975-05-16 11:59:00,-10.361848294084453,8.083087629121488
1975-06-16 11:59:00,-13.952463169265041,9.894062169401673
1975-07-16 11:59:00,-7.437719186566043,2.3636528273504678
1975-08-16 11:59:00,-12.675297917114763,0.14727389597501508
1975-09-16 11:59:00,-13.74681797597939,-6.960115368394342
1975-10-16 11:59:00,-27.711620081173475,-10.519425416941726
1975-11-16 11:59:00,-28.64935210062358,3.963865426213087
1975-12-16 11:59:00,-36.479370316800924,-5.659974337045856
1976-01-16 11:59:00,-39.01462712061742,6.274654886762523
1976-02-16 11:59:00,-27.019666001899232,11.919646511866748
1976-03-16 11:59:00,-22.66612808101846,13.176336839486362
1976-04-16 11:59:00,-16.516544760050028,7.76704766923035
1976-05-16 11:59:00,-14.513724039780135,8.246179005074682
1976-06-16 11:59:00,-7.20853175774015,10.390445688168768
1976-07-16 11:59:00,-4.480782958096547,12.483784128849221
1976-08-16 11:59:00,-8.192548757153745,10.207075903391106
1976-09-16 11:59:00,-11.707521904069013,6.725470146136225
1976-10-16 11:59:00,-8.576748604435295,8.464850223745142
1976-11-16 11:59:00,-9.704183437052313,16.806608110505906
1976-12-16 11:59:00,-7.136069479374598,22.57633322133824
1977-01-16 11:59:00,-0.6858806536795224,24.62518493879797
1977-02-16 11:59:00,-8.127089558132461,23.731977076346194
1977-03-16 11:59:00,-10.254638963389363,29.28546534937491
1977-04-16 11:59:00,-3.786446740563951,18.479280923398026
1977-05-16 11:59:00,-1.2134780290865612,14.335736707623383
1977-06-16 11:59:00,3.232404506871307,16.391241078762505
1977-07-16 11:59:00,-2.3445905558019,13.037626706006263
1977-08-16 11:59:00,-1.5678966626192345,9.68243617529156
1977-09-16 11:59:00,-3.2295781392841247,12.390912355811434
1977-10-16 11:59:00,2.4747898009638054,13.413756590708426
1977-11-16 11:59:00,2.242479977441784,8.101834583647713
1977-12-16 11:59:00,4.888987576379369,1.9009304461148464
1978-01-16 11:59:00,8.02650892225352,-6.542712463378658
1978-02-16 11:59:00,-0.26914466819132926,-2.1670993360426176
1978-03-16 11:59:00,1.9794288544157879,-8.026401532801732
1978-04-16 11:59:00,-4.455324253094705,-3.298135314548946
1978-05-16 11:59:00,-16.68359669164601,6.021631260351312
1978-06-16 11:59:00,-17.5530135248379,13.915161633328283
1978-07-16 11:59:00,-19.489784699857285,12.82599536541826
1978-08-16 11:59:00,-16.44467754344669,20.706669658445346
1978-09-16 11:59:00,-19.603604152818534,21.20902613446666
1978-10-16 11:59:00,-14.796213795661242,24.549740907427314
1978-11-16 11:59:00,-10.798979157743418,16.758478978640927
1978-12-16 11:59:00,-14.255760643918233,9.36526032798998
1979-01-16 11:59:00,1.7420060406212905,7.393402042765542
1979-02-16 11:59:00,2.3311185839886135,-0.6194924341187116
1979-03-16 11:59:00,1.0141554886996929,-2.0307770357226946
1979-04-16 11:59:00,-2.178751231934043,5.255702497326931
1979-05-16 11:59:00,-4.237869912227184,7.566172137548616
1979-06-16 11:59:00,2.7432601528276033,14.021641398064405
1979-07-16 11:59:00,-4.358414051971723,11.347352062713545
1979-08-16 11:59:00,-5.272262898471571,14.161789689409616
1979-09-16 11:59:00,-3.6282273977007398,12.79423318052965
1979-10-16 11:59:00,1.8955093311755096,11.677662412211872
1979-11-16 11:59:00,3.5650518799437836,2.9349810388459607
1979-12-16 11:59:00,3.7063095465719114,4.490260734848396
1980-01-16 11:59:00,-0.7920449160375058,-3.766402865198819
1980-02-16 11:59:00,-3.896227215392379,-7.545288289002872
1980-03-16 11:59:00,-7.723130818886853,-10.685724974145028
1980-04-16 11:59:00,-3.482152737119151,-0.14606899824448186
1980-05-16 11:59:00,2.0535664444801482,1.1650856690610567
1980-06-16 11:59:00,-2.332619667608596,-1.8773904623155324
1980-07-16 11:59:00,-6.009295334748757,2.8670238120320564
1980-08-16 11:59:00,-3.980521669931615,2.456005692764918
1980-09-16 11:59:00,-5.2926383739337055,1.4124376259878417
1980-10-16 11:59:00,3.4408616294650507,6.778951782629028
1980-11-16 11:59:00,5.395012106035522,15.67389631571953
1980-12-16 11:59:00,-0.9783109383710978,12.4805527985192
1981-01-16 11:59:00,-8.044115963025249,16.199906869916198
1981-02-16 11:59:00,-8.942645335972612,13.422869328065124
1981-03-16 11:59:00,0.061903075949898384,8.20867286633351
1981-04-16 11:59:00,-6.043426592333672,10.950849464422676
1981-05-16 11:59:00,-3.128440334983354,7.536152953591583
1981-06-16 11:59:00,-10.565684654296842,8.906307218689543
1981-07-16 11:59:00,-7.4473562736216525,3.334055058828512
1981-08-16 11:59:00,-8.291090151434288,4.430649972066509
1981-09-16 11:59:00,-2.8050826213724904,1.6275844086745173
1981-10-16 11:59:00,-2.3090441792293324,-4.802667729790001
1981-11-16 11:59:00,-12.789024506325143,-0.2077156172583968
1981-12-16 11:59:00,-14.0745806631359,2.556187721742901
1982-01-16 11:59:00,-16.26677890317562,8.838131857972327
1982-02-16 11:59:00,-17.851279170808894,3.8818264710754686
1982-03-16 11:59:00,-18.077523783071083,6.229928279351915
1982-04-16 11:59:00,-15.910532173639956,7.842375920438548
1982-05-16 11:59:00,-6.896172156082029,4.4196048422887655
1982-06-16 11:59:00,-7.8572054595339935,6.537062956421321
1982-07-16 11:59:00,-7.206466880320682,16.15290928901839
1982-08-16 11:59:00,-5.713206490304898,10.361726103366408
1982-09-16 11:59:00,-3.51879546202657,13.345093032439339
1982-10-16 11:59:00,0.6021612858288463,8.885664447222041
1982-11-16 11:59:00,6.629400951752183,-7.7687365513169775
1982-12-16 11:59:00,10.41099430353698,-14.37605218086832
1983-01-16 11:59:00,17.82019244947988,-19.525439013530026
1983-02-16 11:59:00,22.111385470155064,-15.35573052425946
1983-03-16 11:59:00,22.352974677145095,-14.934395691775935
1983-04-16 11:59:00,20.04843477368957,-11.761265176113673
1983-05-16 11:59:00,14.85878308016767,-6.458173383606905
1983-06-16 11:59:00,26.030527819598383,0.36556263319914695
1983-07-16 11:59:00,24.7934061719067,6.422949299600106
1983-08-16 11:59:00,22.30689518694227,2.1497061206290624
1983-09-16 11:59:00,13.076498958881512,-9.558594523394477
1983-10-16 11:59:00,4.828151942634442,-12.974697750492837
1983-11-16 11:59:00,3.832947692071361,-14.038309516360872
1983-12-16 11:59:00,-3.562452939881731,-1.7380341731654931
1984-01-16 11:59:00,-5.46790465308111,1.8591394942030044
1984-02-16 11:59:00,-11.33052025915628,4.967794401276133
1984-03-16 11:59:00,-9.885016291000289,-1.7895608102522447
1984-04-16 11:59:00,-2.9331434934821785,-4.524509340451272
1984-05-16 11:59:00,-13.179712331777926,-11.991802347712255
1984-06-16 11:59:00,-10.079868895237285,-9.964839797194996
1984-07-16 11:59:00,-9.457925479056543,-13.1989536593964
1984-08-16 11:59:00,-8.395141794562276,-8.416813791652277
1984-09-16 11:59:00,-7.59725799219126,-9.996722721817497
1984-10-16 11:59:00,-12.127640337686822,-11.240159554311367
1984-11-16 11:59:00,-8.555164632425164,-8.92112509922343
1984-12-16 11:59:00,-7.272644853193666,-1.283150197567776
1985-01-16 11:59:00,-6.828808053104881,-0.8933307798340847
1985-02-16 11:59:00,-2.0774674694791027,-4.71743440487613
1985-03-16 11:59:00,-6.034648874336177,-7.755262989682093
1985-04-16 11:59:00,-2.9004829894218935,0.1511358163335309
1985-05-16 11:59:00,-4.276226034824383,2.5942783376521135
1985-06-16 11:59:00,-12.006926063549706,-2.460433365982686
1985-07-16 11:59:00,-5.663056420385814,-2.5099537253066617
1985-08-16 11:59:00,-6.026342718850611,2.166808588261467
1985-09-16 11:59:00,-7.492801043739996,1.4590361665583196
1985-10-16 11:59:00,-12.840438743146494,-1.1213980822766079
1985-11-16 11:59:00,-12.750620033724731,-4.459321878977157
1985-12-16 11:59:00,-6.983719688197387,-6.198432618812103
1986-01-16 11:59:00,-10.52407855738052,0.4102874745353481
1986-02-16 11:59:00,-10.324528989780204,0.33922958273834863
1986-03-16 11:59:00,-16.27973243528567,4.464679983009999
1986-04-16 11:59:00,-12.070227113555177,0.49840102723199453
1986-05-16 11:59:00,-4.4745024657449886,4.615700396259741
1986-06-16 11:59:00,2.8133591317375077,6.002907440455969
1986-07-16 11:59:00,0.5775185337183079,6.5439298176973795
1986-08-16 11:59:00,-9.64144318596304,9.26824701778016
1986-09-16 11:59:00,-7.08624268827345,16.234798187302125
1986-10-16 11:59:00,-3.4728522829130495,17.570940027895833
1986-11-16 11:59:00,1.0538928093506321,6.189862006653293
1986-12-16 11:59:00,1.6564140344688119,3.177093289766288
1987-01-16 11:59:00,5.517130479883859,9.508233150309781
1987-02-16 11:59:00,6.237334594017886,11.402564834398746
1987-03-16 11:59:00,15.06815252485284,8.366415520278776
1987-04-16 11:59:00,15.283248559997721,6.535246943708474
1987-05-16 11:59:00,21.649513817116162,9.201784754112673
1987-06-16 11:59:00,22.355077359270226,0.8863596445186432
