,Nino3.4,Nino3.4 Highpass (<8 years),Nino3.4 Lowpass (>8 years),DMI,DMI Highpass (<8 years),DMI Lowpass (>8 years)
1989-02-15,-1.37,-1.510972065201721,-0.14240820232025544,-0.045,0.05430131338548991,-0.1847009964327248
1989-03-15,-1.33,-1.4646247657213183,-0.1421826877815923,-0.319,-0.21730842542055273,-0.18464991926126587
1989-04-15,-1.11,-1.2382457739395247,-0.14195883397065392,-0.48,-0.37590791791222183,-0.1845992431423562
1989-05-15,-0.8,-0.9218353269538981,-0.14173663585419596,-0.594,-0.48749726736358434,-0.1845489663531001
1989-06-15,-0.64,-0.7553936651024812,-0.1415160883517095,-0.78,-0.6710765783422241,-0.18449908716752597
1989-07-15,-0.47,-0.5789210319781561,-0.14129718633597843,-0.447,-0.33564595671517505,-0.1844496038566592
1989-08-15,-0.58,-0.682417674443019,-0.1410799246336366,-0.321,-0.20720550965486426,-0.1844005146885954
1989-09-15,-0.38,-0.47588384264277006,-0.14086429802572528,-0.225,-0.10875534564505876,-0.1843518179285733
1989-10-15,-0.4,-0.489319790021124,-0.1406503012482507,-0.412,-0.2932955744868218,-0.18430351183904783
1989-11-15,-0.3,-0.38272577333423524,-0.1404379289927415,-0.338,-0.21682630730447666,-0.1842555946797629
1989-12-15,-0.13,-0.2061020526651406,-0.14022717590680603,-0.167,-0.043347656551578975,-0.18420806470782441
1990-01-15,0.02,-0.049448891438218734,-0.14001803659468992,-0.099,0.02714026398310422,-0.1841609201777731
1990-02-15,0.36,0.2972334435663335,-0.13981050561783334,-0.289,-0.16036266083039188,-0.18411415934165762
1990-03-15,0.2,0.14394468219800727,-0.13960457749542804,-0.143,-0.011856547469224113,-0.18406778044910738
1990-04-15,0.26,0.2106845509214712,-0.1394002467049741,-0.385,-0.2513415137637436,-0.1840217817474056
1990-05-15,0.32,0.2774527728020444,-0.13919750768283679,-0.348,-0.2118176789035032,-0.18397616148156204
1990-06-15,0.0,-0.03575093250884748,-0.13899635482480294,-0.568,-0.4292851634432754,-0.1839309178943857
1990-07-15,0.15,0.12107315121176865,-0.13879678248663743,-0.246,-0.10474408930907406,-0.18388604922655774
1990-08-15,0.17,0.14792473674383477,-0.13859878498463926,-0.392,-0.2481945798041872,-0.18384155371670408
1990-09-15,0.12,0.10480353340966919,-0.1384023565961972,-0.183,-0.03663675961521338,-0.18379742960146822
1990-10-15,0.13,0.12170924705935604,-0.13820749156034529,-0.345,-0.19607075481810896,-0.1837536751155843
1990-11-15,0.08,0.07864158005612054,-0.13801418407831795,-0.094,0.05750330711576146,-0.1837102884919498
1990-12-15,0.32,0.3256002312616878,-0.137822428314105,0.003,0.15708529731356316,-0.1836672679616985
1991-01-15,0.51,0.522584896021625,-0.13763221839500592,0.065,0.22167508549492543,-0.18362461175427316
1991-02-15,0.32,0.33959526615067026,-0.1374435484121839,-0.097,0.06227253996586765,-0.1835823180974986
1991-03-15,0.1,0.1266310299180441,-0.1372564124212193,-0.037,0.1248775276127192,-0.18354038521765412
1991-04-15,0.21,0.24369187203274445,-0.13707080444266284,0.289,0.45348991389603033,-0.18349881133954618
1991-05-15,0.44,0.48077747362882617,-0.1368867184625881,0.379,0.5461095628444773,-0.18345759468658052
1991-06-15,0.65,0.697887512250666,-0.1367041484331435,0.263,0.432736337048761,-0.18341673348083462
1991-07-15,0.62,0.6750216618382118,-0.1365230882731038,0.27,0.4423700976554973,-0.18337622594313
1991-08-15,0.43,0.4921795927122161,-0.13634353186842127,0.058,0.23301070436110136,-0.1833360702931045
1991-09-15,0.22,0.28936097155945195,-0.13616547307277593,0.099,0.27665801540566487,-0.18329626474928482
1991-10-15,0.91,0.9865654614179173,-0.13598890570812555,-0.03,0.1503118875668261,-0.18325680752915854
1991-11-15,1.14,1.2237927216620192,-0.1358138235652547,0.04,0.22297217615363435,-0.18321769684924605
1991-12-15,1.62,1.7110424079877495,-0.1356402204043231,0.084,0.2696387350004063,-0.18317893092517243
1992-01-15,1.61,1.708314172397836,-0.13546808995541362,-0.321,-0.13268858353942306,-0.18314050797173934
1992-02-15,1.62,1.7256076631868875,-0.1352974259190795,-0.389,-0.19800992859945532,-0.18310242620299677
1992-03-15,1.5,1.6129225249265238,-0.13512822196689042,-0.671,-0.4773254508064927,-0.18306468383231483
1992-04-15,1.41,1.530258398450491,-0.1349604717419779,-0.553,-0.35663530228670626,-0.18302727907245556
1992-05-15,1.27,1.3976149208397595,-0.13479416885957998,-0.549,-0.3499396366718124,-0.18299021013564454
1992-06-15,0.53,0.6649917254076101,-0.13462930690758493,-0.861,-0.6592386091052537,-0.1829534752336423
1992-07-15,0.27,0.4123884416847029,-0.13446587944707405,-0.479,-0.2745323762483873,-0.18291707257781556
1992-08-15,-0.15,-0.00019530459586998908,-0.13430388001286384,-0.768,-0.560821096286682,-0.1828810003792085
1992-09-15,-0.14,0.017240108486456858,-0.1341433021140471,-0.833,-0.6231049289359163,-0.18284525684861402
1992-10-15,-0.35,-0.1853057009752523,-0.1339841392345332,-0.627,-0.4143840354483887,-0.1828098401966445
1992-11-15,-0.14,0.03216688126957873,-0.13382638483358722,-0.399,-0.1836585786191306,-0.18277474863380325
1992-12-15,0.04,0.21965746561403499,-0.1336700323463681,-0.317,-0.09892872279212638,-0.18273998037055522
1993-01-15,0.28,0.4671656585786952,-0.13351507518446593,-0.196,0.02480536613346033,-0.18270553361739797
1993-02-15,0.42,0.6146910627966018,-0.13336150673643832,0.035,0.2585435206970544,-0.18267140658493217
1993-03-15,0.47,0.6722332769982186,-0.13320932036834576,-0.295,-0.06871442812956932,-0.18263759748393232
1993-04-15,0.92,1.129791895996374,-0.133058509424286,-0.181,0.04803134905147048,-0.1826041045254171
1993-05-15,0.93,1.1473665106711897,-0.13290906722692708,-0.027,0.20478068005790903,-0.18257092592071952
1993-06-15,0.64,0.8649567079549981,-0.13276098707803974,-0.108,0.12653339112107972,-0.1825380598815573
1993-07-15,0.33,0.5625620708172434,-0.13261426225902814,-0.152,0.08528930687965207,-0.18250550462010284
1993-08-15,0.16,0.40018217824936897,-0.13246888603145965,-0.305,-0.06495174962663783,-0.18247325834905323
1993-09-15,0.26,0.5078166052496917,-0.13232485163759317,-0.17,0.07281004303673837,-0.18244131928170007
1993-10-15,0.36,0.6154649228082658,-0.1321821523009064,-0.156,0.0895745046928202,-0.182409685631999
1993-11-15,0.28,0.5431266978917322,-0.1320407812266219,-0.149,0.09934145354687261,-0.18237835561463916
1993-12-15,0.19,0.46080149342815535,-0.1319007316022315,-0.206,0.04511070618009347,-0.18234732744511264
1994-01-15,0.03,0.3084888682918466,-0.13176199659801957,0.025,0.27888207754331606,-0.18231659933978336
1994-02-15,-0.16,0.1261883772881741,-0.1316245693675849,-0.146,0.11065538095070422,-0.18228616951595594
1994-03-15,-0.06,0.23389957113836057,-0.1314884430483611,0.202,0.46143042807344464,-0.18225603619194444
1994-04-15,0.03,0.33162199646426793,-0.13135361076213584,0.351,0.61320702893343,-0.18222619758714106
1994-05-15,0.14,0.44935519577317007,-0.13122006561556876,0.544,0.8089849918969408,-0.1821966519220845
1994-06-15,0.27,0.5870987074425127,-0.131087800700708,0.433,0.7007641236683178,-0.18216739741852805
1994-07-15,0.16,0.48485206570466144,-0.13095680909550514,0.557,0.8275442292836315,-0.18213843229950785
1994-08-15,0.52,0.852614800631637,-0.13082708386432862,0.811,1.0843251121043442,-0.18210975478941097
1994-09-15,0.4,0.7403864381198357,-0.13069861805847524,0.529,0.8051065738109685,-0.1820813631140431
1994-10-15,0.9,1.2481664998747408,-0.13057140471668074,0.707,0.9858884143967191,-0.18205325550069634
1994-11-15,1.14,1.4959545033956185,-0.1304454368656287,0.287,0.5686704321611586,-0.1820254301782165
1994-12-15,1.21,1.5737499619602056,-0.13032070752045793,0.263,0.5474524237038383,-0.18199788537707037
1995-01-15,1.1,1.4715523846093865,-0.13019720968526827,0.14,0.42723418391793155,-0.18197061932941266
1995-02-15,0.87,1.249361276131857,-0.13007493635362452,0.164,0.4540155059838646,-0.18194363026915295
1995-03-15,0.49,0.8771761370487754,-0.129953880509059,-0.05,0.2427961813629408,-0.18191691643202243
1995-04-15,0.27,0.6649964635984007,-0.1298340351255722,-0.221,0.0745759997909612,-0.18189047605564038
1995-05-15,0.03,0.43282174772072285,-0.12971539316813166,-0.251,0.04735474927183844,-0.18186430737958026
1995-06-15,0.08,0.490651477042079,-0.1295979475931692,-0.078,0.22313221607120637,-0.18183840864543582
1995-07-15,0.03,0.44848513485975705,-0.1294816913490763,-0.169,0.13490818471002414,-0.1818127780968866
1995-08-15,-0.38,0.04632220012658922,-0.12936661737669772,-0.144,0.16268243795817658,-0.18178741397976314
1995-09-15,-0.57,-0.13583785256446468,-0.12925271860982346,-0.18,0.1294547568280678,-0.1817623145421124
1995-10-15,-0.72,-0.27799555299574785,-0.129139987975679,-0.367,-0.05477507943178889,-0.18173747803426266
1995-11-15,-0.78,-0.3301514353403462,-0.12902841839541346,-0.294,0.020992706656813215,-0.1817129027088887
1995-12-15,-0.72,-0.2623060381775383,-0.1289180027845859,0.09,0.40775789079535285,-0.1816885868210764
1996-01-15,-0.65,-0.18445990450825822,-0.12880873405364984,-0.021,0.29952024690215495,-0.181664528628387
1996-02-15,-0.66,-0.18661358177056597,-0.12870060510843584,-0.033,0.2902795471059626,-0.18164072639092171
1996-03-15,-0.48,0.0012323781448678184,-0.128593608850632,-0.085,0.24103556173950086,-0.18161717837138538
1996-04-15,-0.34,0.14907741887926712,-0.1284877381782627,-0.369,-0.04021194066696274,-0.18159388283515007
1996-05-15,-0.4,0.09692097959024548,-0.12838298598616515,-0.266,0.06553680660793768,-0.18157083805031843
1996-06-15,-0.12,0.38476249493628994,-0.12827934516646436,-0.394,-0.0597184315297834,-0.18154804228778698
1996-07-15,-0.14,0.37260139506123363,-0.12817680860904584,-0.643,-0.3059778919959162,-0.18152549382130898
1996-08-15,-0.3,0.22043710557872004,-0.1280753692020262,-0.681,-0.3412418135345141,-0.18150319092755732
1996-09-15,-0.34,0.18826904755665527,-0.12797501983222145,-0.712,-0.36951043672435846,-0.1814811318861872
1996-10-15,-0.28,0.25609663750165046,-0.12787575338561352,-1.108,-0.7627840039854263,-0.18145931497989837
1996-11-15,-0.3,0.24391928734345455,-0.12777756274781452,-0.797,-0.4490627595853619,-0.1814377384944972
1996-12-15,-0.43,0.12173640441937694,-0.12768044080452884,-0.413,-0.06234694964595683,-0.18141640071895834
1997-01-15,-0.43,0.1295473914587006,-0.12758438044201298,-0.11,0.2433631778503672,-0.1813952999454859
1997-02-15,-0.24,0.32735164656708404,-0.12748937454753315,0.079,0.43506737305407417,-0.18137443446957457
1997-03-15,-0.06,0.5151485632109545,-0.12739541600982093,0.043,0.40176538424202357,-0.18135380259007045
1997-04-15,0.34,0.9229375302018912,-0.12730249771952673,0.054,0.4154569578109764,-0.1813334026092314
1997-05-15,0.87,1.460717931680998,-0.12721061256967092,0.025,0.38914183827109494,-0.18131323283278752
1997-06-15,1.15,1.7484891471032682,-0.1271197534560926,0.082,0.4488197682394396,-0.18129329157000101
1997-07-15,1.6,2.2062505512219377,-0.12702991327789603,0.447,0.8164904884334616,-0.18127357713372583
1997-08-15,1.94,2.5540015140728243,-0.1269410849378946,0.634,1.0061537376644907,-0.18125408784046712
1997-09-15,2.1,2.721741400958668,-0.12685326134305255,0.771,1.1458092528312211,-0.1812348220104402
1997-10-15,2.29,2.9194695724334534,-0.1267664354049243,0.873,1.250456768913191,-0.1812157779676292
1997-11-15,2.42,3.05718538428673,-0.12668060004009132,1.279,1.6590960189642578,-0.18119695403984554
1997-12-15,2.3,2.94488818752792,-0.12659574817059682,0.863,1.2457267341060743,-0.18117834855878634
1998-01-15,2.42,3.072577328370615,-0.12651187272437792,0.525,0.9103486435215556,-0.18115995986009245
1998-02-15,2.08,2.7402521482168574,-0.12642896663569536,0.422,0.8099614744483463,-0.18114178628340596
1998-03-15,1.49,2.157911983641421,-0.12634702284556087,-0.055,0.3355649521722777,-0.18112382617242725
