Date,ENSO,ENSO_filtered,IOD,IOD_filtered,PDO,PDO_filtered,IPO,IPO_filtered
1986-03-01,-0.51,-0.0424793388429752,-0.2,-0.18616528925619835,1.769,0.4864132231404959,0.033,0.13650413223140498
1986-04-01,-0.41,-0.040578512396694216,-0.286,-0.184,1.261,0.46535537190082643,0.075,0.136099173553719
1986-05-01,-0.47,-0.035537190082644624,-0.154,-0.18162809917355371,0.99,0.4454876033057851,-0.078,0.138702479338843
1986-06-01,-0.08,-0.029256198347107437,-0.278,-0.17930578512396694,0.835,0.419,0.203,0.14159504132231404
1986-07-01,0.16,-0.022892561983471074,-0.546,-0.17509090909090913,1.304,0.3952066115702479,0.509,0.14529752066115703
1986-08-01,0.24,-0.015785123966942146,-0.401,-0.16998347107438014,0.475,0.38431404958677684,0.505,0.14955371900826447
1986-09-01,0.59,-0.012479338842975205,-0.142,-0.16397520661157025,0.617,0.38491735537190086,0.618,0.15248760330578515
1986-10-01,0.9,-0.0043801652892561955,-0.048,-0.15796694214876034,1.266,0.38294214876033056,0.811,0.1573636363636364
1986-11-01,1.04,0.005289256198347109,-0.244,-0.15262809917355372,1.763,0.38647107438016526,1.09,0.16432231404958678
1986-12-01,0.98,0.020909090909090912,-0.274,-0.14922314049586777,1.519,0.3810165289256198,1.101,0.17162809917355373
1987-01-01,1.19,0.03363636363636364,-0.081,-0.15171900826446277,1.423,0.3779917355371901,0.979,0.1785123966942149
1987-02-01,1.17,0.04735537190082645,0.041,-0.15612396694214878,1.59,0.3785371900826446,1.023,0.18624793388429753
1987-03-01,1.24,0.060826446280991736,-0.137,-0.1630413223140496,1.501,0.3796115702479339,1.243,0.1933801652892562
1987-04-01,0.89,0.07264462809917355,-0.157,-0.16805785123966943,1.572,0.3843223140495868,1.138,0.2023884297520661
1987-05-01,0.91,0.08115702479338843,0.165,-0.17357851239669422,1.267,0.3977107438016529,1.186,0.21212396694214877
1987-06-01,1.24,0.08016528925619835,0.109,-0.18253719008264466,0.548,0.41342148760330577,1.235,0.21591735537190082
1987-07-01,1.34,0.07479338842975206,0.207,-0.188603305785124,1.694,0.4306115702479339,1.506,0.21565289256198347
1987-08-01,1.48,0.06826446280991737,0.297,-0.1971404958677686,1.917,0.4350495867768595,1.556,0.2127685950413223
1987-09-01,1.53,0.05942148760330579,0.393,-0.20614049586776861,1.769,0.43897520661157025,1.609,0.20760330578512398
1987-10-01,1.36,0.04504132231404959,0.255,-0.21497520661157024,1.1,0.4430578512396694,1.427,0.1995206611570248
1987-11-01,1.29,0.02735537190082645,-0.051,-0.22342148760330577,1.092,0.4505702479338843,1.282,0.1880826446280992
1987-12-01,1.05,0.01057851239669422,0.152,-0.22838842975206614,0.861,0.45639669421487605,1.155,0.1766198347107438
1988-01-01,0.69,-0.006363636363636359,0.353,-0.2286694214876033,0.399,0.4551487603305785,0.732,0.1650578512396694
1988-02-01,0.35,-0.022975206611570244,-0.154,-0.22439669421487604,0.643,0.4550082644628099,0.243,0.15427272727272728
1988-03-01,0.29,-0.03743801652892562,-0.313,-0.22198347107438016,0.633,0.4517107438016529,0.341,0.14390082644628102
1988-04-01,-0.49,-0.043801652892561986,-0.128,-0.21726446280991737,0.475,0.44665289256198343,-0.191,0.13826446280991736
1988-05-01,-1.05,-0.04537190082644627,-0.513,-0.2128925619834711,0.49,0.4493884297520661,-0.568,0.13660330578512397
1988-06-01,-1.46,-0.04933884297520661,-0.272,-0.21329752066115704,0.307,0.45556198347107435,-0.943,0.1336198347107438
1988-07-01,-1.54,-0.05173553719008264,-0.15,-0.2176198347107438,0.172,0.4531487603305785,-0.997,0.12876859504132232
1988-08-01,-1.44,-0.04950413223140496,-0.289,-0.2244793388429752,-0.362,0.45057851239669416,-0.936,0.1254214876033058
1988-09-01,-1.33,-0.046280991735537194,-0.394,-0.22873553719008263,-0.334,0.451694214876033,-1.031,0.12442148760330578
1988-10-01,-2.09,-0.03917355371900827,-0.525,-0.22945454545454544,-0.05,0.4583801652892562,-1.491,0.12848760330578513
1988-11-01,-2.18,-0.02834710743801653,-0.183,-0.22830578512396693,0.056,0.46273553719008265,-1.478,0.13449586776859504
1988-12-01,-1.98,-0.017438016528925623,0.156,-0.22717355371900827,-0.136,0.46042148760330576,-1.397,0.141
1989-01-01,-1.95,-0.009338842975206615,-0.281,-0.2261322314049587,-0.989,0.4567520661157025,-1.514,0.14288429752066115
1989-02-01,-1.37,-0.004049586776859506,-0.045,-0.22549586776859504,-1.094,0.45161157024793386,-1.067,0.14286776859504136
1989-03-01,-1.33,-0.0001652892561983491,-0.319,-0.22259504132231406,-0.87,0.44694214876033056,-1.058,0.1442892561983471
1989-04-01,-1.11,0.004049586776859502,-0.48,-0.21868595041322317,-0.122,0.44145454545454543,-0.833,0.14882644628099173
1989-05-01,-0.8,0.010165289256198345,-0.594,-0.214603305785124,0.011,0.4388347107438017,-0.795,0.1549090909090909
1989-06-01,-0.64,0.01768595041322314,-0.78,-0.208504132231405,0.071,0.43230578512396695,-0.64,0.1625289256198347
1989-07-01,-0.47,0.026446280991735537,-0.447,-0.20095041322314047,0.571,0.4277933884297521,-0.381,0.17025619834710742
1989-08-01,-0.58,0.0340495867768595,-0.321,-0.19122314049586775,-0.079,0.42346280991735535,-0.605,0.17604132231404956
1989-09-01,-0.38,0.040661157024793386,-0.225,-0.18273553719008265,-0.202,0.41196694214876034,-0.499,0.1815702479338843
1989-10-01,-0.4,0.05099173553719008,-0.412,-0.17186776859504133,-0.231,0.40312396694214875,-0.561,0.1885206611570248
1989-11-01,-0.3,0.06727272727272728,-0.338,-0.1640909090909091,-0.552,0.38553719008264464,-0.497,0.19591735537190086
1989-12-01,-0.13,0.08702479338842975,-0.167,-0.1584628099173554,-0.0,0.36497520661157024,-0.149,0.2057603305785124
1990-01-01,0.02,0.10876033057851239,-0.099,-0.1550082644628099,-0.254,0.3562644628099173,-0.129,0.21966115702479339
1990-02-01,0.36,0.12330578512396694,-0.289,-0.14980165289256198,-0.837,0.35137190082644626,-0.016,0.22990909090909092
1990-03-01,0.2,0.13487603305785123,-0.143,-0.14503305785123966,-0.707,0.3523884297520661,-0.185,0.2394214876033058
1990-04-01,0.26,0.1450413223140496,-0.385,-0.14238842975206611,0.105,0.35858677685950413,0.082,0.24757851239669423
1990-05-01,0.32,0.15338842975206612,-0.348,-0.1428099173553719,-0.047,0.3696198347107438,0.035,0.2556859504132232
1990-06-01,0.0,0.16148760330578513,-0.568,-0.1416115702479339,-0.136,0.38136363636363635,-0.053,0.2658925619834711
1990-07-01,0.15,0.16801652892561986,-0.246,-0.1378099173553719,-0.047,0.38899999999999996,-0.037,0.2734462809917355
1990-08-01,0.17,0.1699173553719008,-0.392,-0.1356694214876033,0.004,0.38434710743801653,0.026,0.2753388429752066
1990-09-01,0.12,0.16925619834710745,-0.183,-0.13336363636363638,0.058,0.3897603305785124,0.047,0.2775537190082645
1990-10-01,0.13,0.16801652892561983,-0.345,-0.13442975206611568,-0.701,0.39080991735537185,-0.098,0.277
1990-11-01,0.08,0.1668595041322314,-0.094,-0.13274380165289257,-1.439,0.38866942148760336,-0.146,0.27634710743801655
1990-12-01,0.32,0.16446280991735537,0.003,-0.13261157024793388,-1.722,0.3955041322314049,-0.152,0.27478512396694216
1991-01-01,0.51,0.16239669421487604,0.065,-0.12933884297520662,-1.302,0.40001652892561984,0.035,0.2735950413223141
1991-02-01,0.32,0.1634710743801653,-0.097,-0.1286776859504132,-0.65,0.4001404958677686,0.036,0.2741487603305785
1991-03-01,0.1,0.16479338842975208,-0.037,-0.12826446280991735,-0.61,0.3955371900826446,0.023,0.27380165289256203
1991-04-01,0.21,0.166198347107438,0.289,-0.1296611570247934,-1.198,0.3915371900826446,-0.008,0.2718677685950413
1991-05-01,0.44,0.1662809917355372,0.379,-0.12949586776859504,-1.176,0.396801652892562,0.203,0.2701322314049587
1991-06-01,0.65,0.16917355371900825,0.263,-0.13147933884297522,-1.826,0.397099173553719,0.286,0.27158677685950416
1991-07-01,0.62,0.16867768595041321,0.27,-0.13449586776859504,-1.171,0.3949669421487603,0.425,0.2691322314049587
1991-08-01,0.43,0.16487603305785123,0.058,-0.13561157024793388,-0.317,0.3824380165289256,0.305,0.2639173553719008
1991-09-01,0.22,0.16008264462809918,0.099,-0.13818181818181818,0.613,0.38273553719008263,0.257,0.25816528925619836
1991-10-01,0.91,0.15289256198347106,-0.03,-0.14616528925619834,0.545,0.38356198347107434,0.727,0.25181818181818183
1991-11-01,1.14,0.14297520661157026,0.04,-0.15235537190082646,0.598,0.37878512396694214,0.952,0.24504958677685953
1991-12-01,1.62,0.13082644628099174,0.084,-0.15375206611570247,-0.042,0.3660330578512397,1.054,0.23324793388429751
1992-01-01,1.61,0.11917355371900826,-0.321,-0.15239669421487603,0.244,0.3602148760330579,1.045,0.22410743801652894
1992-02-01,1.62,0.10735537190082645,-0.389,-0.15107438016528926,0.27,0.35334710743801656,1.018,0.21544628099173552
1992-03-01,1.5,0.0971900826446281,-0.671,-0.15105785123966942,0.207,0.3462561983471074,0.99,0.20728925619834712
1992-04-01,1.41,0.08975206611570248,-0.553,-0.1494793388429752,0.615,0.34179338842975204,1.263,0.2001322314049587
1992-05-01,1.27,0.08958677685950413,-0.549,-0.14797520661157026,1.349,0.342495867768595,1.511,0.1980909090909091
1992-06-01,0.53,0.0915702479338843,-0.861,-0.14866115702479338,1.239,0.3517107438016529,0.984,0.19801652892561983
1992-07-01,0.27,0.09454545454545454,-0.479,-0.1458677685950413,1.579,0.359099173553719,0.716,0.19875206611570248
1992-08-01,-0.15,0.09950413223140495,-0.768,-0.1423388429752066,1.113,0.3626446280991735,0.422,0.2005123966942149
1992-09-01,-0.14,0.10462809917355372,-0.833,-0.13842148760330578,0.872,0.36034710743801657,0.344,0.20298347107438017
1992-10-01,-0.35,0.1109090909090909,-0.627,-0.13445454545454547,1.377,0.3588429752066115,0.46,0.20612396694214877
1992-11-01,-0.14,0.1196694214876033,-0.399,-0.12599173553719006,1.35,0.36033884297520663,0.409,0.21084297520661158
1992-12-01,0.04,0.12801652892561982,-0.317,-0.11843801652892562,0.474,0.35847933884297517,0.33,0.21500826446280993
1993-01-01,0.28,0.1393388429752066,-0.196,-0.11535537190082645,0.01,0.35955371900826444,0.508,0.22186776859504131
1993-02-01,0.42,0.15082644628099173,0.035,-0.11478512396694215,0.312,0.36850413223140494,0.71,0.22907438016528928
1993-03-01,0.47,0.16024793388429753,-0.295,-0.11396694214876034,0.545,0.3748181818181818,0.798,0.237801652892562
1993-04-01,0.92,0.1652892561983471,-0.181,-0.11099173553719008,1.123,0.37214876033057853,1.094,0.2409338842975207
1993-05-01,0.93,0.17495867768595041,-0.027,-0.10877685950413223,1.776,0.3652892561983471,1.16,0.24657851239669423
1993-06-01,0.64,0.18041322314049588,-0.108,-0.10332231404958676,1.928,0.3569504132231405,1.048,0.2510165289256198
1993-07-01,0.33,0.18644628099173552,-0.152,-0.10425619834710743,1.464,0.3487851239669421,0.76,0.2559421487603306
1993-08-01,0.16,0.1923140495867769,-0.305,-0.1078099173553719,1.962,0.3459504132231405,0.764,0.2609834710743802
1993-09-01,0.26,0.19743801652892562,-0.17,-0.10952066115702479,1.437,0.3417768595041323,0.737,0.26386776859504135
1993-10-01,0.36,0.19859504132231406,-0.156,-0.11240495867768595,1.478,0.3315123966942149,0.764,0.2645454545454546
1993-11-01,0.28,0.20570247933884298,-0.149,-0.11346280991735538,1.229,0.32686776859504135,0.602,0.26900826446280995
1993-12-01,0.19,0.2112396694214876,-0.206,-0.11472727272727272,0.752,0.3191818181818181,0.585,0.27200826446280996
1994-01-01,0.03,0.21495867768595042,0.025,-0.11709090909090908,0.945,0.31581818181818183,0.385,0.27398347107438015
1994-02-01,-0.16,0.2194214876033058,-0.146,-0.11508264462809917,0.556,0.3177438016528925,0.159,0.2771818181818182
1994-03-01,-0.06,0.2231404958677686,0.202,-0.11386776859504132,0.481,0.3196198347107438,0.241,0.2785289256198347
1994-04-01,0.03,0.22743801652892562,0.351,-0.11124793388429752,0.717,0.3148099173553719,0.531,0.279099173553719
1994-05-01,0.14,0.22942148760330577,0.544,-0.10881818181818181,0.684,0.30041322314049584,0.534,0.2776694214876034
1994-06-01,0.27,0.22818181818181818,0.433,-0.10510743801652893,0.152,0.28453719008264466,0.509,0.27476033057851235
1994-07-01,0.16,0.2265289256198347,0.557,-0.09773553719008263,-0.472,0.27303305785123966,0.361,0.27143801652892563
1994-08-01,0.52,0.22231404958677684,0.811,-0.0938512396694215,-0.426,0.25848760330578513,0.229,0.266198347107438
1994-09-01,0.4,0.22016528925619835,0.529,-0.09161157024793389,-0.886,0.24774380165289253,0.32,0.2616115702479339
1994-10-01,0.9,0.21479338842975207,0.707,-0.09132231404958678,-0.591,0.23413223140495867,0.692,0.2547107438016529
1994-11-01,1.14,0.20644628099173554,0.287,-0.08887603305785123,-1.428,0.22154545454545455,0.592,0.24755371900826448
1994-12-01,1.21,0.196198347107438,0.263,-0.08730578512396694,-1.852,0.21255371900826447,0.614,0.24014049586776862
1995-01-01,1.1,0.1824793388429752,0.14,-0.0869586776859504,-0.578,0.19780991735537193,0.76,0.2294132231404959
1995-02-01,0.87,0.16966942148760328,0.164,-0.08621487603305786,0.239,0.19190082644628098,0.641,0.22020661157024793
1995-03-01,0.49,0.1562809917355372,-0.05,-0.0826694214876033,0.71,0.19489256198347105,0.508,0.21149586776859505
1995-04-01,0.27,0.14801652892561984,-0.221,-0.08032231404958677,0.712,0.19749586776859504,0.349,0.20731404958677688
1995-05-01,0.03,0.13925619834710745,-0.251,-0.07620661157024794,1.153,0.19193388429752065,0.299,0.1988595041322314
1995-06-01,0.08,0.1304132231404959,-0.078,-0.07351239669421487,1.15,0.18801652892561985,0.476,0.19090082644628098
1995-07-01,0.03,0.125702479338843,-0.169,-0.06818181818181818,1.262,0.1816776859504132,0.428,0.18497520661157027
1995-08-01,-0.38,0.12148760330578512,-0.144,-0.06506611570247933,0.277,0.17295867768595038,-0.026,0.17951239669421487
1995-09-01,-0.57,0.11685950413223141,-0.18,-0.0626198347107438,1.342,0.16622314049586773,0.009,0.1737190082644628
1995-10-01,-0.72,0.11132231404958678,-0.367,-0.06228099173553719,0.692,0.15680165289256198,-0.351,0.16744628099173553
1995-11-01,-0.78,0.1040495867768595,-0.294,-0.06195867768595041,0.182,0.1559504132231405,-0.488,0.16244628099173555
1995-12-01,-0.72,0.09578512396694215,0.09,-0.0632314049586777,0.425,0.16804132231404958,-0.474,0.15737190082644625
1996-01-01,-0.65,0.08586776859504133,-0.021,-0.0668181818181818,0.947,0.18656198347107436,-0.33,0.1525702479338843
1996-02-01,-0.66,0.07644628099173553,-0.033,-0.06749586776859504,1.068,0.19852066115702477,-0.313,0.1465619834710744
1996-03-01,-0.48,0.06983471074380167,-0.085,-0.06677685950413223,1.013,0.20360330578512392,-0.107,0.14305785123966944
1996-04-01,-0.34,0.0665289256198347,-0.369,-0.06534710743801653,1.285,0.20172727272727273,-0.201,0.14030578512396696
1996-05-01,-0.4,0.062314049586776867,-0.266,-0.06660330578512397,1.898,0.2053884297520661,-0.135,0.13630578512396696
1996-06-01,-0.12,0.05776859504132231,-0.394,-0.06868595041322315,1.026,0.20667768595041322,0.098,0.13076859504132232
1996-07-01,-0.14,0.052479338842975204,-0.643,-0.07201652892561984,0.577,0.2074710743801653,-0.094,0.12422314049586777
1996-08-01,-0.3,0.04677685950413224,-0.681,-0.07673553719008264,-0.212,0.2081404958677686,-0.122,0.11796694214876034
1996-09-01,-0.34,0.04090909090909091,-0.712,-0.07905785123966942,0.511,0.20070247933884297,-0.191,0.11053719008264463
1996-10-01,-0.28,0.036942148760330584,-1.108,-0.08360330578512397,0.717,0.1857107438016529,-0.15,0.10374380165289257
1996-11-01,-0.3,0.02710743801652893,-0.797,-0.0853801652892562,0.688,0.17465289256198346,-0.008,0.09327272727272728
1996-12-01,-0.43,0.01388429752066116,-0.413,-0.08613223140495868,0.22,0.16236363636363635,-0.338,0.07926446280991736
1997-01-01,-0.43,-0.0006611570247933867,-0.11,-0.088,0.815,0.1614380165289256,-0.005,0.06657024793388429
1997-02-01,-0.24,-0.01396694214876033,0.079,-0.08615702479338844,0.592,0.15147933884297518,-0.069,0.054082644628099176
1997-03-01,-0.06,-0.02644628099173554,0.043,-0.08287603305785123,0.732,0.14280991735537188,0.036,0.045181818181818184
1997-04-01,0.34,-0.037685950413223146,0.054,-0.0802396694214876,0.961,0.13530578512396693,0.377,0.03689256198347108
1997-05-01,0.87,-0.047603305785123964,0.025,-0.07838842975206611,1.657,0.12199173553719006,0.891,0.02661983471074381
1997-06-01,1.15,-0.052479338842975204,0.082,-0.07542148760330578,2.382,0.10366942148760329,1.177,0.014942148760330586
1997-07-01,1.6,-0.05214876033057852,0.447,-0.07045454545454544,1.442,0.08994214876033058,1.324,0.008842975206611578
1997-08-01,1.94,-0.04859504132231405,0.634,-0.06821487603305784,2.123,0.0792479338842975,1.719,0.005239669421487612
1997-09-01,2.1,-0.040578512396694216,0.771,-0.05950413223140495,1.639,0.07106611570247932,1.855,0.004347107438016537
1997-10-01,2.29,-0.02983471074380166,0.873,-0.049272727272727274,1.587,0.06633884297520659,1.989,0.006628099173553728
1997-11-01,2.42,-0.01528925619834711,1.279,-0.04329752066115702,1.281,0.06389256198347106,1.998,0.011438016528925628
1997-12-01,2.3,-0.0024793388429752107,0.863,-0.041305785123966945,0.867,0.0649090909090909,1.786,0.0160909090909091
1998-01-01,2.42,0.005289256198347103,0.525,-0.040661157024793386,0.991,0.0729090909090909,1.985,0.01974380165289257
1998-02-01,2.08,0.00826446280991735,0.422,-0.038900826446280984,1.482,0.08325619834710742,1.604,0.0203305785123967
1998-03-01,1.49,0.008760330578512391,-0.055,-0.03951239669421487,1.407,0.09127272727272724,1.299,0.01799173553719009
1998-04-01,0.9,0.004628099173553714,0.047,-0.037892561983471074,0.31,0.09114049586776857,0.72,0.01176859504132232
1998-05-01,0.68,-0.007272727272727277,0.14,-0.037752066115702476,-0.355,0.08453719008264463,0.492,-0.0010826446280991658
1998-06-01,-0.39,-0.016528925619834715,0.147,-0.036380165289256194,-0.519,0.06835537190082644,-0.031,-0.012644628099173544
1998-07-01,-0.73,-0.020661157024793392,-0.385,-0.03440495867768595,-0.681,0.056495867768595026,-0.347,-0.0206694214876033
1998-08-01,-0.83,-0.022975206611570254,-0.58,-0.03225619834710743,-0.171,0.05055371900826445,-0.387,-0.02551239669421487
1998-09-01,-0.82,-0.023057851239669427,-0.496,-0.030239669421487602,-0.867,0.03474380165289255,-0.587,-0.032826446280991725
1998-10-01,-1.19,-0.021404958677685958,-0.743,-0.030842975206611566,-1.576,0.029123966942148746,-0.949,-0.03620661157024792
1998-11-01,-1.23,-0.021157024793388435,-0.653,-0.030867768595041322,-0.612,0.016743801652892548,-0.951,-0.039504132231404955
1998-12-01,-1.51,-0.02082644628099174,-0.336,-0.028074380165289254,-0.874,0.0036033057851239535,-1.115,-0.04232231404958677
1999-01-01,-1.53,-0.020247933884297527,-0.13,-0.026008264462809915,-0.543,-0.004479338842975219,-1.158,-0.04503305785123966
1999-02-01,-1.41,-0.019090909090909096,-0.038,-0.02527272727272727,-0.756,-0.012024793388429763,-1.127,-0.04852066115702478
1999-03-01,-0.92,-0.018595041322314057,0.102,-0.0234297520661157,-0.867,-0.015561983471074393,-0.904,-0.049636363636363624
1999-04-01,-0.81,-0.017603305785123972,-0.002,-0.025760330578512396,-1.452,-0.01875206611570249,-0.989,-0.05073553719008264
1999-05-01,-0.87,-0.017024793388429757,-0.186,-0.03333057851239669,-1.864,-0.020578512396694226,-1.006,-0.05642148760330578
1999-06-01,-0.95,-0.017024793388429757,-0.145,-0.041,-1.91,-0.0286115702479339,-1.147,-0.06260330578512396
1999-07-01,-0.84,-0.015867768595041326,0.112,-0.047066115702479344,-1.321,-0.02960330578512398,-1.042,-0.06742975206611569
1999-08-01,-0.98,-0.011735537190082648,0.023,-0.05276033057851239,-1.189,-0.023289256198347118,-1.015,-0.06956198347107438
1999-09-01,-0.84,-0.010495867768595046,-0.05,-0.06033884297520661,-1.379,-0.018876033057851252,-1.16,-0.0693801652892562
1999-10-01,-1.03,-0.007768595041322319,-0.19,-0.06474380165289256,-1.849,-0.0158512396694215,-1.334,-0.07013223140495867
1999-11-01,-1.41,-0.010082644628099179,-0.116,-0.07185123966942149,-1.754,-0.018785123966942163,-1.427,-0.07347107438016529
1999-12-01,-1.54,-0.01363636363636364,-0.148,-0.07531404958677686,-1.64,-0.011371900826446294,-1.394,-0.07480165289256197
2000-01-01,-1.79,-0.01900826446280992,-0.125,-0.07851239669421486,-1.784,0.003371900826446267,-1.447,-0.07608264462809917
2000-02-01,-1.53,-0.0259504132231405,-0.009,-0.08429752066115702,-0.969,0.00954545454545453,-1.243,-0.08219008264462808
2000-03-01,-1.26,-0.03082644628099174,0.14,-0.08922314049586777,-0.475,0.014140495867768582,-1.07,-0.0860082644628099
2000-04-01,-0.8,-0.03256198347107439,0.141,-0.08811570247933885,-0.392,0.011595041322314037,-0.691,-0.08952066115702478
2000-05-01,-0.8,-0.03231404958677687,0.113,-0.08656198347107438,-0.568,0.015190082644628088,-0.941,-0.0909090909090909
2000-06-01,-0.75,-0.030743801652892568,-0.022,-0.08594214876033057,-0.521,0.01002479338842974,-0.928,-0.09343801652892561
2000-07-01,-0.57,-0.03148760330578513,0.077,-0.08847107438016528,-0.903,0.0006363636363636249,-0.77,-0.09861983471074379
2000-08-01,-0.36,-0.032066115702479345,0.131,-0.08992561983471073,-1.102,-0.011429752066115713,-0.698,-0.104
2000-09-01,-0.39,-0.029586776859504137,-0.096,-0.0931487603305785,-0.811,-0.01960330578512398,-0.675,-0.10783471074380166
2000-10-01,-0.55,-0.026115702479338847,-0.142,-0.09526446280991735,-1.082,-0.04363636363636365,-0.712,-0.11421487603305785
2000-11-01,-0.75,-0.023801652892561986,-0.306,-0.09447933884297521,-0.804,-0.062115702479338855,-0.703,-0.11937190082644628
2000-12-01,-0.92,-0.023553719008264466,-0.248,-0.0945289256198347,0.024,-0.06410743801652893,-0.76,-0.12307438016528925
2001-01-01,-0.88,-0.02570247933884298,-0.431,-0.09638842975206612,0.519,-0.0630413223140496,-0.733,-0.12425619834710744
2001-02-01,-0.63,-0.026198347107438024,-0.017,-0.09873553719008266,0.145,-0.06667768595041323,-0.692,-0.12555371900826445
2001-03-01,-0.48,-0.026776859504132233,-0.01,-0.10033057851239668,-0.035,-0.07840495867768596,-0.388,-0.126396694214876
2001-04-01,-0.3,-0.025289256198347113,0.136,-0.09975206611570248,-0.837,-0.08973553719008265,-0.31,-0.12876859504132232
2001-05-01,-0.3,-0.02338842975206612,0.137,-0.09841322314049587,-0.755,-0.10270247933884298,-0.492,-0.12925619834710741
2001-06-01,-0.11,-0.019338842975206615,0.127,-0.09670247933884298,-1.02,-0.11763636363636365,-0.467,-0.12833057851239668
2001-07-01,0.01,-0.01809917355371901,-0.14,-0.09311570247933884,-1.73,-0.12300000000000003,-0.506,-0.12896694214876034
2001-08-01,-0.07,-0.01388429752066116,-0.301,-0.08590909090909091,-1.09,-0.13161983471074382,-0.332,-0.12618181818181817
2001-09-01,-0.28,-0.00619834710743802,-0.223,-0.07674380165289257,-1.217,-0.13810743801652892,-0.594,-0.12208264462809916
2001-10-01,-0.26,0.002892561983471071,-0.451,-0.06609090909090909,-1.201,-0.1437272727272727,-0.565,-0.11509090909090909
2001-11-01,-0.28,0.01330578512396694,-0.245,-0.05279338842975206,-0.793,-0.15330578512396695,-0.54,-0.10809090909090908
2001-12-01,-0.46,0.024876033057851236,-0.051,-0.04478512396694215,-0.889,-0.16143801652892562,-0.743,-0.10029752066115702
2002-01-01,-0.14,0.03330578512396694,-0.142,-0.03952066115702479,-0.154,-0.16712396694214876,-0.482,-0.0926280991735537
2002-02-01,0.0,0.03785123966942148,-0.098,-0.037371900826446286,-0.961,-0.17701652892561984,-0.466,-0.09053719008264462
2002-03-01,0.11,0.03859504132231404,0.008,-0.037066115702479335,-0.779,-0.18797520661157024,-0.059,-0.09072727272727273
2002-04-01,0.14,0.037768595041322316,-0.352,-0.03659504132231405,-0.701,-0.19600826446280994,-0.013,-0.09159504132231404
2002-05-01,0.21,0.031735537190082645,-0.329,-0.0348099173553719,-0.996,-0.2049090909090909,0.02,-0.09852066115702479
2002-06-01,0.68,0.023223140495867767,-0.19,-0.03476859504132231,-0.868,-0.2178925619834711,0.098,-0.1084793388429752
2002-07-01,0.57,0.010661157024793385,-0.26,-0.03507438016528926,-0.422,-0.23305785123966943,0.246,-0.11963636363636362
2002-08-01,0.7,-0.007272727272727276,-0.208,-0.03681818181818181,0.285,-0.24344628099173557,0.28,-0.13520661157024794
2002-09-01,0.82,-0.03190082644628099,0.286,-0.04011570247933884,0.123,-0.26580165289256197,0.314,-0.15760330578512396
2002-10-01,1.16,-0.06082644628099174,0.405,-0.04592561983471074,0.3,-0.29480991735537193,0.62,-0.18430578512396695
2002-11-01,1.41,-0.0928099173553719,0.096,-0.0533305785123967,1.081,-0.3180909090909091,1.042,-0.21299999999999997
2002-12-01,1.41,-0.12611570247933884,-0.158,-0.06577685950413223,1.473,-0.33495041322314045,0.972,-0.24041322314049587
2003-01-01,0.98,-0.1599173553719008,-0.239,-0.0719586776859504,1.442,-0.35228099173553723,0.772,-0.2680247933884297
2003-02-01,0.64,-0.1939669421487603,0.017,-0.07689256198347108,1.262,-0.3702892561983471,0.579,-0.29569421487603303
2003-03-01,0.48,-0.22082644628099174,-0.039,-0.07957851239669421,1.282,-0.39042975206611574,0.427,-0.3178760330578512
2003-04-01,-0.03,-0.24049586776859505,-0.099,-0.08038842975206612,0.529,-0.4144380165289256,0.045,-0.33661157024793387
2003-05-01,-0.52,-0.25322314049586775,-0.164,-0.07930578512396694,0.324,-0.4281404958677686,-0.461,-0.3484876033057851
2003-06-01,-0.19,-0.2624793388429752,0.139,-0.07868595041322314,-0.182,-0.43863636363636366,-0.239,-0.3570330578512397
2003-07-01,0.14,-0.25958677685950415,0.131,-0.07786776859504133,0.493,-0.445694214876033,0.077,-0.3594462809917355
2003-08-01,0.05,-0.25388429752066116,0.108,-0.0736611570247934,0.745,-0.45013223140495867,0.174,-0.35844628099173553
2003-09-01,0.15,-0.24933884297520661,-0.061,-0.06815702479338843,0.049,-0.4598512396694215,-0.121,-0.3589421487603306
2003-10-01,0.46,-0.24504132231404957,-0.243,-0.06381818181818182,0.757,-0.46539669421487606,0.328,-0.3583305785123967
2003-11-01,0.39,-0.23826446280991737,-0.159,-0.05873553719008264,-0.02,-0.4638099173553719,0.365,-0.35543801652892565
2003-12-01,0.32,-0.23553719008264462,0.189,-0.053776859504132225,-0.361,-0.46921487603305784,0.261,-0.35516528925619834
2004-01-01,0.26,-0.23132231404958675,0.044,-0.05074380165289256,-0.226,-0.47537190082644626,0.257,-0.35299173553719004
2004-02-01,0.17,-0.22454545454545455,0.114,-0.04832231404958677,0.032,-0.48298347107438017,-0.037,-0.34961157024793393
2004-03-01,-0.1,-0.2188429752066116,0.077,-0.04718181818181818,0.128,-0.49113223140495865,0.024,-0.347702479338843
2004-04-01,0.06,-0.21330578512396697,-0.08,-0.04698347107438016,0.095,-0.4994380165289256,0.108,-0.34318181818181814
2004-05-01,0.1,-0.20520661157024794,-0.565,-0.04485123966942149,0.496,-0.49576859504132237,-0.157,-0.33455371900826447
2004-06-01,0.14,-0.19396694214876034,-0.384,-0.042487603305785125,-0.288,-0.4858595041322314,-0.214,-0.323603305785124
2004-07-01,0.41,-0.18041322314049588,-0.301,-0.04287603305785124,0.032,-0.47439669421487607,-0.075,-0.31033884297520664
